MMSI,Message_ID,Repeat_indicator,Time,Millisecond,Region,Country,Base_station,Online_data,Group_code,Sequence_ID,Channel,Data_length,Vessel_Name,Call_sign,IMO,Ship_Type,Dimension_to_Bow,Dimension_to_stern,Dimension_to_port,Dimension_to_starboard,Draught,Destination,AIS_version,Navigational_status,ROT,SOG,Accuracy,Longitude,Latitude,COG,Heading,Regional,Maneuver,RAIM_flag,Communication_flag,Communication_state,UTC_year,UTC_month,UTC_day,UTC_hour,UTC_minute,UTC_second,Fixing_device,Transmission_control,ETA_month,ETA_day,ETA_hour,ETA_minute,Sequence,Destination_ID,Retransmit_flag,Country_code,Functional_ID,Data,Destination_ID_1,Sequence_1,Destination_ID_2,Sequence_2,Destination_ID_3,Sequence_3,Destination_ID_4,Sequence_4,Altitude,Altitude_sensor,Data_terminal,Mode,Safety_text,Non-standard_bits,Name_extension,Name_extension_padding,Message_ID_1_1,Offset_1_1,Message_ID_1_2,Offset_1_2,Message_ID_2_1,Offset_2_1,Destination_ID_A,Offset_A,Increment_A,Destination_ID_B,offsetB,incrementB,data_msg_type,station_ID,Z_count,num_data_words,health,unit_flag,display,DSC,band,msg22,offset1,num_slots1,timeout1,Increment_1,Offset_2,Number_slots_2,Timeout_2,Increment_2,Offset_3,Number_slots_3,Timeout_3,Increment_3,Offset_4,Number_slots_4,Timeout_4,Increment_4,ATON_type,ATON_name,off_position,ATON_status,Virtual_ATON,Channel_A,Channel_B,Tx_Rx_mode,Power,Message_indicator,Channel_A_bandwidth,Channel_B_bandwidth,Transzone_size,Longitude_1,Latitude_1,Longitude_2,Latitude_2,Station_Type,Report_Interval,Quiet_Time,Part_Number,Vendor_ID,Mother_ship_MMSI,Destination_indicator,Binary_flag,GNSS_status,spare,spare2,spare3,spare4
"232450000","1","0","20130825_040939","410","1","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","15.0","1","-75.0078766667","30.4973566667","15.4","16.0","","0","0","","2226","","","","","","41","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"370803000","1","0","20130825_040943","457","1","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","12.7","1","-40.44415","44.76795","260.0","259.0","","0","0","","18468","","","","","","43","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"477852400","1","0","20130825_040944","955","1","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","8","0.0","15.5","1","-68.660935","31.8078683333","60.1","51.0","","0","0","","18468","","","","","","46","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"308164000","1","0","20130825_040954","310","1","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","11.0","0","-40.1469333333","44.7120666667","255.0","258.0","","0","0","","18468","","","","","","51","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"548791000","1","0","20130825_040957","217","1","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","9.2","0","-45.2303133333","36.82133","275.7","274.0","","0","1","","18468","","","","","","58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","0","20130825_041001","61","1","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","23.2","1","-24.993485","38.2350116667","274.1","274.0","","0","0","","32837","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"370803000","1","0","20130825_041003","110","1","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","12.7","1","-40.4457666667","44.7677333333","259.0","259.0","","0","0","","81921","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"308164000","1","0","20130825_041013","457","1","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","11.0","0","-40.14825","44.7118166667","255.0","259.0","","0","0","","49153","","","","","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"372897000","1","0","20130825_041013","780","1","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","11.4","1","-70.33785","38.2859666667","69.0","71.0","","0","0","","81924","","","","","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"370803000","1","0","20130825_041023","937","1","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","12.7","1","-40.4473833333","44.7675166667","259.0","258.0","","0","0","","33695","","","","","","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"308164000","1","0","20130825_041033","431","1","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","11.1","0","-40.14965","44.7115666667","255.0","259.0","","0","0","","99587","","","","","","31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"372897000","1","0","20130825_041033","994","1","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","11.4","1","-70.3366","38.2863333333","70.0","71.0","","0","0","","34072","","","","","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","0","20130825_041037","88","1","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","23.1","1","-24.9983733333","38.2352866667","273.8","274.0","","0","0","","66956","","","","","","38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"370803000","1","0","20130825_041043","458","1","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","12.7","1","-40.449","44.7672833333","258.0","258.0","","0","0","","2272","","","","","","43","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"372897000","1","0","20130825_041053","380","1","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","11.4","1","-70.3353333333","38.2867","70.0","71.0","","0","0","","100335","","","","","","52","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"308164000","1","0","20130825_041054","311","1","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","11.1","0","-40.1509166667","44.7113833333","255.0","259.0","","0","0","","2220","","","","","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","0","20130825_041057","35","1","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","23.1","1","-25.001075","38.2354416667","274.2","274.0","","0","0","","34936","","","","","","58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"548791000","1","0","20130825_041057","217","1","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","-10.0","9.2","0","-45.2334866667","36.8215766667","275.5","274.0","","0","1","","2225","","","","","","58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","0","20130825_041101","62","1","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","23.0","1","-25.0016133333","38.235465","273.6","274.0","","0","0","","18476","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"370803000","1","0","20130825_041103","111","1","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","12.6","1","-40.4506166667","44.7670333333","258.0","257.0","","0","0","","65682","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","1","20130825_041251","582","1","316","316000002","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","23.1","1","-25.0164583333","38.2362483333","274.5","275.0","","0","0","","100248","","","","","","52","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
